"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17","t [pixel] #18","x [pixel] #18","t [pixel] #19","x [pixel] #19","t [pixel] #20","x [pixel] #20","t [pixel] #21","x [pixel] #21","t [pixel] #22","x [pixel] #22","t [pixel] #23","x [pixel] #23","t [pixel] #24","x [pixel] #24","t [pixel] #25","x [pixel] #25","t [pixel] #26","x [pixel] #26","t [pixel] #27","x [pixel] #27","t [pixel] #28","x [pixel] #28","t [pixel] #29","x [pixel] #29","t [pixel] #30","x [pixel] #30","t [pixel] #31","x [pixel] #31","t [pixel] #32","x [pixel] #32","t [pixel] #33","x [pixel] #33","t [pixel] #34","x [pixel] #34","t [pixel] #35","x [pixel] #35","t [pixel] #36","x [pixel] #36","t [pixel] #37","x [pixel] #37","t [pixel] #38","x [pixel] #38","t [pixel] #39","x [pixel] #39","t [pixel] #40","x [pixel] #40","t [pixel] #41","x [pixel] #41","t [pixel] #42","x [pixel] #42","t [pixel] #43","x [pixel] #43","t [pixel] #44","x [pixel] #44","t [pixel] #45","x [pixel] #45","t [pixel] #46","x [pixel] #46","t [pixel] #47","x [pixel] #47","t [pixel] #48","x [pixel] #48","t [pixel] #49","x [pixel] #49","t [pixel] #50","x [pixel] #50"
15.200000000000001,103.2,15.200000000000001,115.2,15.4,97.60000000000001,"","",15.4,87.2,"","",15.4,115.2,38.2,115.2,15.4,140.8,15.4,151.20000000000002,"","","","","","",15.8,132.8,"","","","",18.,43.2,"","","","",19.200000000000003,93.60000000000001,"","","","","","","","","","","","",24.,11.200000000000001,"","","","",36.800000000000004,19.200000000000003,31.8,29.6,"","","","","","","","","","","","","","","","","","",28.8,105.60000000000001,"","",37.2,136.8,39.,16.8,"","","","","","","","","","","",""
15.4,103.2,15.4,115.2,15.600000000000001,98.4,"","",15.600000000000001,87.2,"","",15.600000000000001,115.2,38.400000000000006,115.2,15.600000000000001,140.8,15.600000000000001,151.20000000000002,"","","","","","",16.,132.8,"","","","",18.2,43.2,"","","","",19.400000000000002,94.4,"","","","","","","","","","","","",24.200000000000003,11.200000000000001,"","","","",37.,20.,32.,29.6,"","","","","","","","","","","","","","","","","","",29.,106.4,"","",37.4,136.8,39.2,17.6,"","","","","","","","","","","",""
15.600000000000001,103.2,15.600000000000001,116.,15.8,98.4,"","",15.8,86.4,"","",15.8,115.2,38.6,116.,15.8,140.8,15.8,151.20000000000002,"","","","","","",16.2,132.8,"","","","",18.400000000000002,43.2,"","","","",19.6,96.,"","","","","","","","","","","","",24.400000000000002,12.,"","","","",37.2,20.8,32.2,30.400000000000002,"","","","","","","","","","","","","","","","","","",29.200000000000003,107.2,"","",37.6,136.8,39.400000000000006,17.6,"","","","","","","","","","","",""
15.8,103.2,15.8,116.,16.,99.2,"","",16.,86.4,"","",16.,115.2,38.800000000000004,116.,16.,140.8,16.,151.20000000000002,"","","","","","",16.400000000000002,132.8,"","","","",18.6,43.2,"","","","",19.8,96.80000000000001,"","","","","","","","","","","","",24.6,11.200000000000001,"","","","",37.4,21.6,32.4,30.400000000000002,"","","","","","","","","","","","","","","","","","",29.400000000000002,108.80000000000001,"","",37.800000000000004,136.8,39.6,18.400000000000002,"","","","","","","","","","","",""
16.,104.,16.,116.80000000000001,16.2,100.,"","",16.2,85.60000000000001,"","",16.2,115.2,39.,116.,16.2,140.8,16.2,151.20000000000002,"","","","","","",16.6,132.8,"","","","",18.8,43.2,"","","","","","","","","","","","","","","","","","",24.8,11.200000000000001,"","","","",37.6,21.6,32.6,30.400000000000002,"","","","","","","","","","","","","","","","","","",29.6,109.60000000000001,"","",38.,136.8,39.800000000000004,19.200000000000003,"","","","","","","","","","","",""
16.2,104.,16.2,117.60000000000001,16.400000000000002,100.80000000000001,"","",16.400000000000002,84.80000000000001,"","",16.400000000000002,115.2,39.2,115.2,16.400000000000002,140.8,16.400000000000002,151.20000000000002,"","","","","","",16.8,132.8,"","","","",19.,43.2,"","","","","","","","","","","","","","","","","","",25.,11.200000000000001,"","","","",37.800000000000004,22.400000000000002,32.800000000000004,30.400000000000002,"","","","","","","","","","","","","","","","","","",29.8,109.60000000000001,"","",38.2,136.8,40.,19.200000000000003,"","","","","","","","","","","",""
16.400000000000002,104.,16.400000000000002,118.4,16.6,101.60000000000001,"","",16.6,84.80000000000001,"","",16.6,115.2,"","",16.6,141.6,16.6,151.20000000000002,"","","","","","",17.,132.8,"","","","",19.200000000000003,44.,"","","","","","","","","","","","","","","","","","",25.200000000000003,11.200000000000001,"","","","",38.,23.200000000000003,33.,31.200000000000003,"","","","","","","","","","","","","","","","","","",30.,109.60000000000001,"","",38.400000000000006,136.8,"","","","","","","","","","","","","",""
16.6,104.,16.6,119.2,16.8,101.60000000000001,"","",16.8,84.80000000000001,"","",16.8,115.2,"","",16.8,141.6,16.8,151.20000000000002,"","","","","","",17.2,132.8,"","","","",19.400000000000002,44.,"","","","","","","","","","","","","","","","","","",25.400000000000002,11.200000000000001,"","","","",38.2,23.200000000000003,33.2,31.200000000000003,"","","","","","","","","","","","","","","","","","",30.200000000000003,109.60000000000001,"","",38.6,136.8,"","","","","","","","","","","","","",""
16.8,104.80000000000001,16.8,120.,17.,102.4,"","",17.,84.80000000000001,"","",17.,115.2,"","",17.,141.6,17.,151.20000000000002,"","","","","","",17.400000000000002,132.8,"","","","",19.6,44.,"","","","","","","","","","","","","","","","","","",25.6,12.,"","","","",38.400000000000006,24.,33.4,31.200000000000003,"","","","","","","","","","","","","","","","","","",30.400000000000002,109.60000000000001,"","",38.800000000000004,136.8,"","","","","","","","","","","","","",""
17.,105.60000000000001,17.,120.80000000000001,17.2,102.4,"","",17.2,84.,"","",17.2,115.2,"","",17.2,141.6,17.2,151.20000000000002,"","","","","","",17.6,132.8,"","","","",19.8,44.800000000000004,"","","","","","","","","","","","","","","","","","",25.8,12.,"","","","",38.6,24.8,33.6,32.,"","","","","","","","","","","","","","","","","","",30.6,109.60000000000001,"","",39.,136.8,"","","","","","","","","","","","","",""
17.2,106.4,17.2,120.80000000000001,17.400000000000002,102.4,"","",17.400000000000002,84.,"","",17.400000000000002,115.2,"","",17.400000000000002,141.6,17.400000000000002,151.20000000000002,"","","","","","",17.8,132.8,"","","","",20.,44.800000000000004,"","","","","","","","","","","","","","","","","","",26.,12.8,"","","","",38.800000000000004,25.6,33.800000000000004,32.,"","","","","","","","","","","","","","","","","","",30.8,109.60000000000001,"","",39.2,136.,"","","","","","","","","","","","","",""
17.400000000000002,107.2,17.400000000000002,121.60000000000001,17.6,102.4,"","",17.6,83.2,"","",17.6,115.2,"","",17.6,142.4,17.6,151.20000000000002,"","","","","","",18.,132.8,"","","","",20.200000000000003,44.800000000000004,"","","","","","","","","","","","","","","","","","",26.200000000000003,12.8,"","","","",39.,26.400000000000002,34.,32.,"","","","","","","","","","","","","","","","","","",31.,109.60000000000001,"","",39.400000000000006,136.,"","","","","","","","","","","","","",""
17.6,108.,17.6,122.4,17.8,103.2,"","",17.8,83.2,"","",17.8,115.2,"","",17.8,142.4,17.8,151.20000000000002,"","","","","","",18.2,132.8,"","","","",20.400000000000002,45.6,"","","","","","","","","","","","","","","","","","",26.400000000000002,12.8,"","","","",39.2,27.200000000000003,34.2,32.800000000000004,"","","","","","","","","","","","","","","","","","",31.200000000000003,109.60000000000001,"","",39.6,136.,"","","","","","","","","","","","","",""
17.8,108.,17.8,122.4,18.,103.2,"","",18.,83.2,"","",18.,115.2,"","",18.,141.6,18.,151.20000000000002,"","","","","","",18.400000000000002,132.8,"","","","",20.6,45.6,"","","","","","","","","","","","","","","","","","",26.6,13.600000000000001,"","","","",39.400000000000006,27.200000000000003,34.4,32.800000000000004,"","","","","","","","","","","","","","","","","","",31.400000000000002,109.60000000000001,"","",39.800000000000004,136.,"","","","","","","","","","","","","",""
18.,108.80000000000001,18.,123.2,18.2,104.,"","",18.2,82.4,"","",18.2,115.2,"","",18.2,141.6,18.2,151.20000000000002,"","","","","","",18.6,132.8,"","","","",20.8,46.400000000000006,"","","","","","","","","","","","","","","","","","",26.8,13.600000000000001,"","","","",39.6,28.,34.6,33.6,"","","","","","","","","","","","","","","","","","",31.6,109.60000000000001,"","",40.,136.,"","","","","","","","","","","","","",""
18.2,108.80000000000001,18.2,124.,18.400000000000002,104.,"","",18.400000000000002,82.4,"","",18.400000000000002,115.2,"","",18.400000000000002,141.6,18.400000000000002,151.20000000000002,"","","","","","",18.8,132.8,"","","","",21.,47.2,"","","","","","","","","","","","","","","","","","",27.,13.600000000000001,"","","","",39.800000000000004,28.8,34.800000000000004,33.6,"","","","","","","","","","","","","","","","","","",31.8,109.60000000000001,"","","","","","","","","","","","","","","","","",""
18.400000000000002,109.60000000000001,18.400000000000002,124.80000000000001,18.6,104.80000000000001,"","",18.6,81.60000000000001,"","",18.6,115.2,"","",18.6,141.6,18.6,151.20000000000002,"","","","","","",19.,132.8,"","","","",21.200000000000003,47.2,"","","","","","","","","","","","","","","","","","",27.200000000000003,14.4,"","","","","","",35.,34.4,"","","","","","","","","","","","","","","","","","",32.,109.60000000000001,"","","","","","","","","","","","","","","","","",""
18.6,109.60000000000001,18.6,124.80000000000001,18.8,105.60000000000001,"","",18.8,81.60000000000001,"","",18.8,115.2,"","",18.8,141.6,18.8,151.20000000000002,"","","","","","",19.200000000000003,132.8,"","","","",21.400000000000002,47.2,"","","","","","","","","","","","","","","","","","",27.400000000000002,14.4,"","","","","","",35.2,34.4,"","","","","","","","","","","","","","","","","","",32.2,109.60000000000001,"","","","","","","","","","","","","","","","","",""
18.8,109.60000000000001,18.8,125.60000000000001,19.,105.60000000000001,"","",19.,80.80000000000001,"","",19.,115.2,"","",19.,141.6,19.,151.20000000000002,"","","","","","",19.400000000000002,132.8,"","","","",21.6,47.2,"","","","","","","","","","","","","","","","","","",27.6,14.4,"","","","","","",35.4,34.4,"","","","","","","","","","","","","","","","","","",32.4,109.60000000000001,"","","","","","","","","","","","","","","","","",""
19.,110.4,19.,126.4,19.200000000000003,106.4,"","",19.200000000000003,80.,"","",19.200000000000003,115.2,"","",19.200000000000003,141.6,19.200000000000003,150.4,"","","","","","",19.6,132.8,"","","","",21.8,47.2,"","","","","","","","","","","","","","","","","","",27.8,15.200000000000001,"","","","","","",35.6,35.2,"","","","","","","","","","","","","","","","","","",32.6,109.60000000000001,"","","","","","","","","","","","","","","","","",""
19.200000000000003,110.4,19.200000000000003,127.2,19.400000000000002,107.2,"","",19.400000000000002,80.,"","",19.400000000000002,115.2,"","",19.400000000000002,141.6,19.400000000000002,150.4,"","","","","","",19.8,132.8,"","","","",22.,47.2,"","","","","","","","","","","","","","","","","","",28.,15.200000000000001,"","","","","","",35.800000000000004,35.2,"","","","","","","","","","","","","","","","","","",32.800000000000004,109.60000000000001,"","","","","","","","","","","","","","","","","",""
19.400000000000002,110.4,19.400000000000002,128.,19.6,108.,"","",19.6,80.,"","",19.6,115.2,"","",19.6,141.6,19.6,150.4,"","","","","","",20.,132.,"","","","",22.200000000000003,47.2,"","","","","","","","","","","","","","","","","","",28.200000000000003,15.200000000000001,"","","","","","",36.,36.,"","","","","","","","","","","","","","","","","","",33.,110.4,"","","","","","","","","","","","","","","","","",""
19.6,111.2,19.6,128.8,19.8,108.,"","",19.8,79.2,"","",19.8,115.2,"","",19.8,141.6,19.8,150.4,"","","","","","",20.200000000000003,132.,"","","","",22.400000000000002,47.2,"","","","","","","","","","","","","","","","","","",28.400000000000002,16.,"","","","","","",36.2,36.,"","","","","","","","","","","","","","","","","","",33.2,110.4,"","","","","","","","","","","","","","","","","",""
19.8,111.2,19.8,128.8,20.,108.80000000000001,"","",20.,79.2,"","",20.,115.2,"","",20.,141.6,20.,150.4,"","","","","","",20.400000000000002,132.,"","","","",22.6,47.2,"","","","","","","","","","","","","","","","","","",28.6,16.,"","","","","","",36.4,36.800000000000004,"","","","","","","","","","","","","","","","","","",33.4,110.4,"","","","","","","","","","","","","","","","","",""
20.,110.4,20.,129.6,20.200000000000003,109.60000000000001,"","",20.200000000000003,79.2,"","",20.200000000000003,115.2,"","",20.200000000000003,141.6,20.200000000000003,150.4,"","","","","","",20.6,132.,"","","","",22.8,47.2,"","","","","","","","","","","","","","","","","","",28.8,16.8,"","","","","","",36.6,36.800000000000004,"","","","","","","","","","","","","","","","","","",33.6,110.4,"","","","","","","","","","","","","","","","","",""
20.200000000000003,109.60000000000001,20.200000000000003,129.6,20.400000000000002,110.4,"","",20.400000000000002,79.2,"","",20.400000000000002,115.2,"","",20.400000000000002,141.6,20.400000000000002,150.4,"","","","","","",20.8,132.,"","","","",23.,47.2,"","","","","","","","","","","","","","","","","","",29.,16.8,"","","","","","",36.800000000000004,37.6,"","","","","","","","","","","","","","","","","","",33.800000000000004,110.4,"","","","","","","","","","","","","","","","","",""
20.400000000000002,110.4,"","",20.6,111.2,"","",20.6,78.4,"","",20.6,115.2,"","",20.6,141.6,20.6,150.4,"","","","","","",21.,132.8,"","","","",23.200000000000003,47.2,"","","","","","","","","","","","","","","","","","",29.200000000000003,17.6,"","","","","","",37.,37.6,"","","","","","","","","","","","","","","","","","",34.,110.4,"","","","","","","","","","","","","","","","","",""
20.6,109.60000000000001,"","",20.8,112.,"","",20.8,78.4,"","",20.8,115.2,"","",20.8,141.6,20.8,150.4,"","","","","","",21.200000000000003,132.8,"","","","",23.400000000000002,47.2,"","","","","","","","","","","","","","","","","","",29.400000000000002,18.400000000000002,"","","","","","",37.2,38.400000000000006,"","","","","","","","","","","","","","","","","","",34.2,110.4,"","","","","","","","","","","","","","","","","",""
20.8,108.80000000000001,"","",21.,112.80000000000001,"","",21.,78.4,"","",21.,115.2,"","",21.,140.8,21.,150.4,"","","","","","",21.400000000000002,132.8,"","","","",23.6,48.,"","","","","","","","","","","","","","","","","","",29.6,18.400000000000002,"","","","","","",37.4,38.400000000000006,"","","","","","","","","","","","","","","","","","",34.4,110.4,"","","","","","","","","","","","","","","","","",""
21.,108.80000000000001,"","",21.200000000000003,113.60000000000001,"","",21.200000000000003,77.60000000000001,"","",21.200000000000003,114.4,"","",21.200000000000003,140.8,21.200000000000003,150.4,"","","","","","",21.6,132.,"","","","",23.8,48.,"","","","","","","","","","","","","","","","","","",29.8,18.400000000000002,"","","","","","",37.6,38.400000000000006,"","","","","","","","","","","","","","","","","","",34.6,110.4,"","","","","","","","","","","","","","","","","",""
21.200000000000003,108.80000000000001,"","",21.400000000000002,114.4,"","",21.400000000000002,77.60000000000001,"","","","","","",21.400000000000002,140.8,21.400000000000002,151.20000000000002,"","","","","","",21.8,132.,"","","","",24.,48.,"","","","","","","","","","","","","","","","","","",30.,19.200000000000003,"","","","","","",37.800000000000004,38.400000000000006,"","","","","","","","","","","","","","","","","","",34.800000000000004,110.4,"","","","","","","","","","","","","","","","","",""
21.400000000000002,108.80000000000001,"","",21.6,114.4,"","",21.6,76.80000000000001,"","","","","","",21.6,140.8,21.6,151.20000000000002,"","","","","","",22.,132.,"","","","",24.200000000000003,48.,"","","","","","","","","","","","","","","","","","",30.200000000000003,19.200000000000003,"","","","","","",38.,38.400000000000006,"","","","","","","","","","","","","","","","","","",35.,110.4,"","","","","","","","","","","","","","","","","",""
21.6,108.80000000000001,"","",21.8,115.2,"","",21.8,76.80000000000001,"","","","","","",21.8,140.8,21.8,151.20000000000002,"","","","","","",22.200000000000003,132.,"","","","",24.400000000000002,48.,"","","","","","","","","","","","","","","","","","",30.400000000000002,20.,"","","","","","",38.2,38.400000000000006,"","","","","","","","","","","","","","","","","","",35.2,110.4,"","","","","","","","","","","","","","","","","",""
21.8,108.80000000000001,"","",22.,115.2,"","",22.,76.,"","","","","","",22.,140.,22.,151.20000000000002,"","","","","","",22.400000000000002,132.8,"","","","",24.6,48.,"","","","","","","","","","","","","","","","","","",30.6,20.,"","","","","","",38.400000000000006,39.2,"","","","","","","","","","","","","","","","","","",35.4,110.4,"","","","","","","","","","","","","","","","","",""
22.,108.80000000000001,"","",22.200000000000003,116.,"","",22.200000000000003,76.,"","","","","","",22.200000000000003,140.8,22.200000000000003,151.20000000000002,"","","","","","",22.6,132.8,"","","","",24.8,48.,"","","","","","","","","","","","","","","","","","",30.8,20.8,"","","","","","",38.6,39.2,"","","","","","","","","","","","","","","","","","",35.6,110.4,"","","","","","","","","","","","","","","","","",""
22.200000000000003,108.80000000000001,"","",22.400000000000002,116.80000000000001,"","",22.400000000000002,75.2,"","","","","","",22.400000000000002,140.8,22.400000000000002,151.20000000000002,"","","","","","",22.8,132.8,"","","","",25.,48.,"","","","","","","","","","","","","","","","","","",31.,21.6,"","","","","","",38.800000000000004,40.,"","","","","","","","","","","","","","","","","","",35.800000000000004,110.4,"","","","","","","","","","","","","","","","","",""
22.400000000000002,108.80000000000001,"","",22.6,116.80000000000001,"","",22.6,75.2,"","","","","","",22.6,140.8,22.6,151.20000000000002,"","","","","","",23.,132.8,"","","","",25.200000000000003,48.,"","","","","","","","","","","","","","","","","","",31.200000000000003,22.400000000000002,"","","","","","",39.,40.,"","","","","","","","","","","","","","","","","","",36.,110.4,"","","","","","","","","","","","","","","","","",""
22.6,108.80000000000001,"","",22.8,116.80000000000001,"","",22.8,75.2,"","","","","","",22.8,140.8,22.8,151.20000000000002,"","","","","","",23.200000000000003,132.8,"","","","",25.400000000000002,48.,"","","","","","","","","","","","","","","","","","",31.400000000000002,22.400000000000002,"","","","","","",39.2,40.800000000000004,"","","","","","","","","","","","","","","","","","",36.2,111.2,"","","","","","","","","","","","","","","","","",""
22.8,108.80000000000001,"","",23.,117.60000000000001,"","",23.,75.2,"","","","","","",23.,140.8,23.,151.20000000000002,"","","","","","",23.400000000000002,132.8,"","","","",25.6,48.,"","","","","","","","","","","","","","","","","","",31.6,23.200000000000003,"","","","","","",39.400000000000006,40.800000000000004,"","","","","","","","","","","","","","","","","","",36.4,111.2,"","","","","","","","","","","","","","","","","",""
23.,108.80000000000001,"","",23.200000000000003,118.4,"","",23.200000000000003,75.2,"","","","","","",23.200000000000003,140.8,23.200000000000003,151.20000000000002,"","","","","","",23.6,132.8,"","","","",25.8,48.800000000000004,"","","","","","","","","","","","","","","","","","",31.8,24.,"","","","","","",39.6,41.6,"","","","","","","","","","","","","","","","","","",36.6,111.2,"","","","","","","","","","","","","","","","","",""
23.200000000000003,108.80000000000001,"","",23.400000000000002,119.2,"","",23.400000000000002,75.2,"","","","","","",23.400000000000002,140.8,23.400000000000002,151.20000000000002,"","","","","","",23.8,132.8,"","","","",26.,48.800000000000004,"","","","","","","","","","","","","","","","","","",32.,24.8,"","","","","","",39.800000000000004,41.6,"","","","","","","","","","","","","","","","","","",36.800000000000004,111.2,"","","","","","","","","","","","","","","","","",""
23.400000000000002,108.80000000000001,"","",23.6,120.,"","",23.6,75.2,"","","","","","",23.6,140.8,23.6,151.20000000000002,"","","","","","",24.,132.8,"","","","",26.200000000000003,48.800000000000004,"","","","","","","","","","","","","","","","","","",32.2,24.8,"","","","","","",40.,41.6,"","","","","","","","","","","","","","","","","","",37.,111.2,"","","","","","","","","","","","","","","","","",""
23.6,108.80000000000001,"","",23.8,120.,"","",23.8,75.2,"","","","","","",23.8,140.8,23.8,151.20000000000002,"","","","","","",24.200000000000003,132.8,"","","","",26.400000000000002,48.800000000000004,"","","","","","","","","","","","","","","","","","",32.4,25.6,"","","","","","","","","","","","","","","","","","","","","","","","","","",37.2,111.2,"","","","","","","","","","","","","","","","","",""
23.8,109.60000000000001,"","",24.,120.80000000000001,"","",24.,75.2,"","","","","","",24.,140.8,24.,151.20000000000002,"","","","","","",24.400000000000002,132.8,"","","","",26.6,48.800000000000004,"","","","","","","","","","","","","","","","","","",32.6,25.6,"","","","","","","","","","","","","","","","","","","","","","","","","","",37.4,111.2,"","","","","","","","","","","","","","","","","",""
24.,109.60000000000001,"","",24.200000000000003,121.60000000000001,"","",24.200000000000003,75.2,"","","","","","",24.200000000000003,140.8,24.200000000000003,152.,"","","","","","",24.6,133.6,"","","","",26.8,48.800000000000004,"","","","","","","","","","","","","","","","","","",32.800000000000004,26.400000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","",37.6,111.2,"","","","","","","","","","","","","","","","","",""
24.200000000000003,109.60000000000001,"","",24.400000000000002,122.4,"","",24.400000000000002,76.,"","","","","","",24.400000000000002,140.8,24.400000000000002,152.,"","","","","","",24.8,133.6,"","","","",27.,48.800000000000004,"","","","","","","","","","","","","","","","","","",33.,26.400000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","",37.800000000000004,111.2,"","","","","","","","","","","","","","","","","",""
24.400000000000002,109.60000000000001,"","",24.6,122.4,"","",24.6,76.,"","","","","","",24.6,140.8,24.6,152.,"","","","","","","","","","","","",27.200000000000003,48.800000000000004,"","","","","","","","","","","","","","","","","","",33.2,27.200000000000003,"","","","","","","","","","","","","","","","","","","","","","","","","","",38.,111.2,"","","","","","","","","","","","","","","","","",""
24.6,109.60000000000001,"","",24.8,123.2,"","",24.8,76.,"","","","","","",24.8,140.8,24.8,152.,"","","","","","","","","","","","",27.400000000000002,48.800000000000004,"","","","","","","","","","","","","","","","","","",33.4,28.8,"","","","","","","","","","","","","","","","","","","","","","","","","","",38.2,111.2,"","","","","","","","","","","","","","","","","",""
24.8,109.60000000000001,"","",25.,124.,"","",25.,76.,"","","","","","",25.,140.8,25.,151.20000000000002,"","","","","","","","","","","","",27.6,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.400000000000006,112.,"","","","","","","","","","","","","","","","","",""
25.,109.60000000000001,"","",25.200000000000003,124.80000000000001,"","",25.200000000000003,76.,"","","","","","",25.200000000000003,140.8,25.200000000000003,151.20000000000002,"","","","","","","","","","","","",27.8,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.6,112.,"","","","","","","","","","","","","","","","","",""
25.200000000000003,109.60000000000001,"","",25.400000000000002,125.60000000000001,"","",25.400000000000002,76.,"","","","","","",25.400000000000002,140.8,25.400000000000002,151.20000000000002,"","","","","","","","","","","","",28.,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.800000000000004,112.,"","","","","","","","","","","","","","","","","",""
25.400000000000002,109.60000000000001,"","",25.6,126.4,"","",25.6,76.,"","","","","","",25.6,140.8,25.6,151.20000000000002,"","","","","","","","","","","","",28.200000000000003,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.,112.80000000000001,"","","","","","","","","","","","","","","","","",""
25.6,109.60000000000001,"","",25.8,126.4,"","",25.8,76.,"","","","","","",25.8,140.8,25.8,151.20000000000002,"","","","","","","","","","","","",28.400000000000002,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.2,113.60000000000001,"","","","","","","","","","","","","","","","","",""
25.8,109.60000000000001,"","",26.,127.2,"","",26.,76.,"","","","","","",26.,140.8,26.,151.20000000000002,"","","","","","","","","","","","",28.6,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.,109.60000000000001,"","",26.200000000000003,127.2,"","",26.200000000000003,76.80000000000001,"","","","","","",26.200000000000003,140.8,26.200000000000003,151.20000000000002,"","","","","","","","","","","","",28.8,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.200000000000003,109.60000000000001,"","",26.400000000000002,128.,"","",26.400000000000002,76.80000000000001,"","","","","","",26.400000000000002,140.8,26.400000000000002,151.20000000000002,"","","","","","","","","","","","",29.,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.400000000000002,109.60000000000001,"","",26.6,128.,"","",26.6,76.80000000000001,"","","","","","",26.6,140.8,26.6,151.20000000000002,"","","","","","","","","","","","",29.200000000000003,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.6,109.60000000000001,"","",26.8,128.,"","",26.8,76.80000000000001,"","","","","","",26.8,141.6,26.8,151.20000000000002,"","","","","","","","","","","","",29.400000000000002,48.800000000000004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.8,109.60000000000001,"","",27.,128.,"","",27.,76.80000000000001,"","","","","","",27.,141.6,27.,151.20000000000002,"","","","","","","","","","","","",29.6,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.,109.60000000000001,"","",27.200000000000003,128.,"","",27.200000000000003,76.80000000000001,"","","","","","",27.200000000000003,141.6,27.200000000000003,151.20000000000002,"","","","","","","","","","","","",29.8,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.200000000000003,109.60000000000001,"","",27.400000000000002,128.,"","",27.400000000000002,76.80000000000001,"","","","","","",27.400000000000002,141.6,27.400000000000002,151.20000000000002,"","","","","","","","","","","","",30.,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.400000000000002,109.60000000000001,"","",27.6,128.,"","",27.6,76.80000000000001,"","","","","","",27.6,141.6,27.6,151.20000000000002,"","","","","","","","","","","","",30.200000000000003,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.6,109.60000000000001,"","",27.8,128.,"","",27.8,76.80000000000001,"","","","","","",27.8,141.6,27.8,151.20000000000002,"","","","","","","","","","","","",30.400000000000002,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.8,109.60000000000001,"","",28.,128.,"","",28.,76.80000000000001,"","","","","","",28.,141.6,28.,151.20000000000002,"","","","","","","","","","","","",30.6,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28.,109.60000000000001,"","",28.200000000000003,128.,"","",28.200000000000003,76.,"","","","","","",28.200000000000003,141.6,28.200000000000003,151.20000000000002,"","","","","","","","","","","","",30.8,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28.200000000000003,109.60000000000001,"","",28.400000000000002,128.,"","",28.400000000000002,76.,"","","","","","",28.400000000000002,141.6,28.400000000000002,151.20000000000002,"","","","","","","","","","","","",31.,49.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
