"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17","t [pixel] #18","x [pixel] #18","t [pixel] #19","x [pixel] #19","t [pixel] #20","x [pixel] #20","t [pixel] #21","x [pixel] #21","t [pixel] #22","x [pixel] #22","t [pixel] #23","x [pixel] #23","t [pixel] #24","x [pixel] #24","t [pixel] #25","x [pixel] #25","t [pixel] #26","x [pixel] #26","t [pixel] #27","x [pixel] #27","t [pixel] #28","x [pixel] #28","t [pixel] #29","x [pixel] #29","t [pixel] #30","x [pixel] #30","t [pixel] #31","x [pixel] #31","t [pixel] #32","x [pixel] #32","t [pixel] #33","x [pixel] #33","t [pixel] #34","x [pixel] #34","t [pixel] #35","x [pixel] #35","t [pixel] #36","x [pixel] #36"
11.,23.200000000000003,"","",11.,69.60000000000001,11.,53.6,38.,55.2,11.,122.4,11.,159.20000000000002,11.,170.4,11.,196.8,11.200000000000001,57.6,11.200000000000001,177.60000000000002,11.200000000000001,181.60000000000002,11.4,119.2,"","",12.600000000000001,0.8,"","","","",12.600000000000001,39.2,"","",19.400000000000002,15.200000000000001,"","",15.8,31.200000000000003,16.,49.6,"","",24.6,204.,"","","","",28.,195.20000000000002,"","","","","","","","","","",14.,96.,"","",36.2,160.8
11.200000000000001,23.200000000000003,"","",11.200000000000001,70.4,11.200000000000001,53.6,38.2,55.2,11.200000000000001,123.2,11.200000000000001,159.20000000000002,11.200000000000001,170.4,11.200000000000001,196.8,11.4,57.6,11.4,177.60000000000002,11.4,181.60000000000002,11.600000000000001,119.2,"","",12.8,0.8,"","","","",12.8,39.2,"","",19.6,15.200000000000001,"","",16.,31.200000000000003,16.2,49.6,"","",24.8,204.,"","","","",28.200000000000003,195.20000000000002,"","","","","","","","","","",14.200000000000001,96.,"","",36.4,160.8
11.4,23.200000000000003,"","",11.4,71.2,11.4,53.6,38.400000000000006,55.2,11.4,124.,11.4,159.20000000000002,11.4,170.4,11.4,196.8,11.600000000000001,57.6,11.600000000000001,177.60000000000002,11.600000000000001,181.60000000000002,11.8,119.2,"","",13.,0.8,"","","","",13.,39.2,"","",19.8,15.200000000000001,"","",16.2,31.200000000000003,16.400000000000002,49.6,"","",25.,204.,"","","","",28.400000000000002,195.20000000000002,"","","","","","","","","","",14.4,96.,"","",36.6,160.8
11.600000000000001,23.200000000000003,"","",11.600000000000001,72.,11.600000000000001,53.6,38.6,55.2,11.600000000000001,124.80000000000001,11.600000000000001,159.20000000000002,11.600000000000001,170.4,11.600000000000001,196.8,11.8,57.6,11.8,177.60000000000002,11.8,181.60000000000002,12.,119.2,"","",13.200000000000001,0.8,"","","","",13.200000000000001,39.2,"","",20.,15.200000000000001,"","",16.400000000000002,31.200000000000003,16.6,49.6,"","",25.200000000000003,204.,"","","","",28.6,195.20000000000002,"","","","","","","","","","",14.600000000000001,96.,"","",36.800000000000004,160.8
11.8,23.200000000000003,"","",11.8,72.,11.8,53.6,38.800000000000004,55.2,11.8,125.60000000000001,11.8,159.20000000000002,11.8,170.4,11.8,196.8,12.,57.6,12.,177.60000000000002,12.,181.60000000000002,12.200000000000001,119.2,"","",13.4,0.8,"","","","",13.4,39.2,"","",20.200000000000003,15.200000000000001,"","",16.6,31.200000000000003,16.8,49.6,"","",25.400000000000002,204.,"","","","",28.8,195.20000000000002,"","","","","","","","","","",14.8,96.,"","",37.,160.8
12.,24.,"","",12.,72.8,12.,53.6,39.,55.2,12.,126.4,12.,159.20000000000002,12.,170.4,12.,196.8,12.200000000000001,57.6,12.200000000000001,177.60000000000002,12.200000000000001,181.60000000000002,12.4,119.2,"","",13.600000000000001,0.8,"","","","",13.600000000000001,39.2,"","",20.400000000000002,15.200000000000001,"","",16.8,31.200000000000003,17.,49.6,"","",25.6,204.,"","","","",29.,195.20000000000002,"","","","","","","","","","",15.,96.,"","",37.2,160.8
12.200000000000001,24.,"","",12.200000000000001,73.60000000000001,12.200000000000001,53.6,39.2,55.2,12.200000000000001,127.2,12.200000000000001,159.20000000000002,12.200000000000001,170.4,12.200000000000001,196.8,12.4,57.6,12.4,177.60000000000002,12.4,181.60000000000002,12.600000000000001,119.2,"","",13.8,0.8,"","","","",13.8,39.2,"","",20.6,15.200000000000001,"","",17.,31.200000000000003,17.2,49.6,"","",25.8,204.,"","","","",29.200000000000003,195.20000000000002,"","","","","","","","","","",15.200000000000001,96.,"","",37.4,160.8
12.4,24.,"","",12.4,73.60000000000001,12.4,53.6,39.400000000000006,55.2,12.4,128.,12.4,159.20000000000002,12.4,170.4,12.4,196.8,12.600000000000001,57.6,12.600000000000001,177.60000000000002,12.600000000000001,181.60000000000002,12.8,119.2,"","",14.,0.8,"","","","",14.,39.2,"","",20.8,15.200000000000001,"","",17.2,31.200000000000003,17.400000000000002,49.6,"","",26.,204.,"","","","",29.400000000000002,195.20000000000002,"","","","","","","","","","",15.4,96.,"","",37.6,160.8
12.600000000000001,24.,"","",12.600000000000001,73.60000000000001,12.600000000000001,53.6,39.6,55.2,12.600000000000001,128.,12.600000000000001,159.20000000000002,12.600000000000001,170.4,12.600000000000001,196.8,12.8,58.400000000000006,12.8,177.60000000000002,12.8,181.60000000000002,13.,119.2,"","",14.200000000000001,0.8,"","","","",14.200000000000001,39.2,"","",21.,15.200000000000001,"","",17.400000000000002,31.200000000000003,17.6,49.6,"","",26.200000000000003,204.,"","","","",29.6,195.20000000000002,"","","","","","","","","","",15.600000000000001,96.,"","",37.800000000000004,160.8
12.8,24.,"","",12.8,74.4,12.8,53.6,39.800000000000004,55.2,12.8,128.,12.8,159.20000000000002,12.8,170.4,12.8,196.8,13.,58.400000000000006,13.,177.60000000000002,13.,181.60000000000002,13.200000000000001,118.4,"","",14.4,0.8,"","","","",14.4,39.2,"","",21.200000000000003,15.200000000000001,"","",17.6,31.200000000000003,17.8,49.6,"","",26.400000000000002,204.,"","","","",29.8,195.20000000000002,"","","","","","","","","","",15.8,96.,"","",38.,160.8
13.,24.,"","",13.,75.2,13.,53.6,40.,55.2,13.,128.8,13.,159.20000000000002,13.,170.4,13.,196.8,13.200000000000001,58.400000000000006,13.200000000000001,177.60000000000002,13.200000000000001,181.60000000000002,13.4,118.4,"","",14.600000000000001,0.8,"","","","",14.600000000000001,39.2,"","",21.400000000000002,15.200000000000001,"","",17.8,31.200000000000003,18.,49.6,"","",26.6,204.,"","","","",30.,195.20000000000002,"","","","","","","","","","",16.,96.,"","",38.2,160.8
13.200000000000001,24.,"","",13.200000000000001,76.,13.200000000000001,53.6,"","",13.200000000000001,128.8,13.200000000000001,159.20000000000002,13.200000000000001,170.4,13.200000000000001,196.8,13.4,58.400000000000006,13.4,177.60000000000002,13.4,181.60000000000002,13.600000000000001,118.4,"","",14.8,0.8,"","","","",14.8,39.2,"","",21.6,15.200000000000001,"","",18.,31.200000000000003,18.2,49.6,"","",26.8,204.,"","","","",30.200000000000003,195.20000000000002,"","","","","","","","","","",16.2,96.,"","",38.400000000000006,160.8
13.4,24.8,"","",13.4,76.,13.4,53.6,"","",13.4,129.6,13.4,159.20000000000002,13.4,170.4,13.4,196.8,13.600000000000001,58.400000000000006,13.600000000000001,177.60000000000002,13.600000000000001,181.60000000000002,13.8,118.4,"","",15.,1.6,"","","","",15.,39.2,"","",21.8,15.200000000000001,"","",18.2,31.200000000000003,18.400000000000002,49.6,"","",27.,204.,"","","","",30.400000000000002,195.20000000000002,"","","","","","","","","","",16.400000000000002,96.,"","",38.6,160.8
13.600000000000001,24.8,"","",13.600000000000001,76.80000000000001,13.600000000000001,53.6,"","",13.600000000000001,130.4,13.600000000000001,159.20000000000002,13.600000000000001,170.4,13.600000000000001,196.8,13.8,58.400000000000006,13.8,177.60000000000002,13.8,181.60000000000002,14.,118.4,"","",15.200000000000001,1.6,"","","","",15.200000000000001,39.2,"","",22.,15.200000000000001,"","",18.400000000000002,31.200000000000003,18.6,49.6,"","",27.200000000000003,204.,"","","","",30.6,195.20000000000002,"","","","","","","","","","",16.6,96.,"","",38.800000000000004,160.8
13.8,24.8,"","",13.8,77.60000000000001,13.8,53.6,"","",13.8,131.20000000000002,13.8,159.20000000000002,13.8,170.4,13.8,196.8,14.,58.400000000000006,14.,177.60000000000002,14.,181.60000000000002,14.200000000000001,118.4,"","",15.4,1.6,"","","","",15.4,39.2,"","",22.200000000000003,15.200000000000001,"","",18.6,31.200000000000003,18.8,49.6,"","",27.400000000000002,204.,"","","","",30.8,195.20000000000002,"","","","","","","","","","",16.8,96.,"","",39.,160.8
14.,24.8,"","",14.,78.4,14.,53.6,"","",14.,131.20000000000002,14.,159.20000000000002,14.,171.20000000000002,14.,196.8,14.200000000000001,58.400000000000006,14.200000000000001,177.60000000000002,14.200000000000001,181.60000000000002,14.4,118.4,"","",15.600000000000001,1.6,"","","","",15.600000000000001,39.2,"","",22.400000000000002,15.200000000000001,"","",18.8,31.200000000000003,19.,49.6,"","",27.6,204.,"","","","",31.,195.20000000000002,"","","","","","","","","","",17.,96.,"","",39.2,160.8
14.200000000000001,24.8,"","",14.200000000000001,79.2,14.200000000000001,53.6,"","",14.200000000000001,132.,14.200000000000001,159.20000000000002,14.200000000000001,171.20000000000002,14.200000000000001,196.8,14.4,58.400000000000006,14.4,177.60000000000002,14.4,181.60000000000002,14.600000000000001,118.4,"","",15.8,2.4000000000000004,"","","","",15.8,39.2,"","",22.6,15.200000000000001,"","",19.,31.200000000000003,19.200000000000003,49.6,"","",27.8,204.,"","","","",31.200000000000003,196.,"","","","","","","","","","",17.2,96.,"","",39.400000000000006,160.8
14.4,24.8,"","",14.4,79.2,14.4,53.6,"","",14.4,132.8,14.4,159.20000000000002,14.4,170.4,14.4,196.8,14.600000000000001,58.400000000000006,14.600000000000001,178.4,14.600000000000001,181.60000000000002,14.8,118.4,"","",16.,3.2,"","","","",16.,39.2,"","",22.8,15.200000000000001,"","",19.200000000000003,31.200000000000003,19.400000000000002,50.400000000000006,"","",28.,204.,"","","","",31.400000000000002,196.,"","","","","","","","","","",17.400000000000002,96.,"","",39.6,160.8
14.600000000000001,24.8,"","",14.600000000000001,80.,14.600000000000001,53.6,"","",14.600000000000001,132.8,14.600000000000001,159.20000000000002,14.600000000000001,170.4,14.600000000000001,196.8,14.8,58.400000000000006,14.8,178.4,14.8,181.60000000000002,15.,118.4,"","",16.2,3.2,"","","","",16.2,39.2,"","",23.,15.200000000000001,"","",19.400000000000002,31.200000000000003,19.6,50.400000000000006,"","",28.200000000000003,204.,"","","","",31.6,196.8,"","","","","","","","","","",17.6,96.,"","",39.800000000000004,160.8
14.8,24.8,"","",14.8,80.80000000000001,14.8,53.6,"","",14.8,133.6,14.8,159.20000000000002,14.8,170.4,14.8,196.8,15.,58.400000000000006,15.,178.4,15.,181.60000000000002,15.200000000000001,118.4,"","",16.400000000000002,3.2,"","","","",16.400000000000002,39.2,"","",23.200000000000003,15.200000000000001,"","",19.6,31.200000000000003,19.8,50.400000000000006,"","",28.400000000000002,204.,"","","","",31.8,197.60000000000002,"","","","","","","","","","",17.8,96.,"","",40.,160.8
15.,24.8,"","",15.,80.80000000000001,15.,53.6,"","",15.,134.4,15.,159.20000000000002,15.,170.4,15.,196.8,15.200000000000001,58.400000000000006,15.200000000000001,178.4,15.200000000000001,181.60000000000002,15.4,118.4,"","",16.6,3.2,"","","","",16.6,39.2,"","",23.400000000000002,15.200000000000001,"","",19.8,31.200000000000003,20.,50.400000000000006,"","",28.6,204.,"","","","","","","","","","","","","","","","",18.,96.,"","","",""
15.200000000000001,24.8,"","",15.200000000000001,81.60000000000001,15.200000000000001,53.6,"","",15.200000000000001,135.20000000000002,15.200000000000001,159.20000000000002,15.200000000000001,170.4,15.200000000000001,196.8,15.4,58.400000000000006,15.4,178.4,15.4,181.60000000000002,15.600000000000001,118.4,"","",16.8,3.2,"","","","",16.8,39.2,"","",23.6,15.200000000000001,"","",20.,31.200000000000003,20.200000000000003,50.400000000000006,"","",28.8,204.,"","","","","","","","","","","","","","","","",18.2,96.,"","","",""
15.4,24.8,"","",15.4,81.60000000000001,15.4,53.6,"","",15.4,136.,15.4,159.20000000000002,15.4,170.4,15.4,196.8,15.600000000000001,59.2,15.600000000000001,178.4,15.600000000000001,181.60000000000002,15.8,117.60000000000001,"","",17.,3.2,"","","","",17.,39.2,"","",23.8,15.200000000000001,"","",20.200000000000003,31.200000000000003,20.400000000000002,51.2,"","",29.,204.,"","","","","","","","","","","","","","","","",18.400000000000002,96.,"","","",""
15.600000000000001,25.6,"","",15.600000000000001,82.4,15.600000000000001,53.6,"","",15.600000000000001,136.8,15.600000000000001,159.20000000000002,15.600000000000001,170.4,15.600000000000001,196.8,15.8,59.2,15.8,178.4,15.8,181.60000000000002,16.,117.60000000000001,"","",17.2,4.,"","","","",17.2,39.2,"","",24.,15.200000000000001,"","",20.400000000000002,31.200000000000003,20.6,51.2,"","",29.200000000000003,204.,"","","","","","","","","","","","","","","","",18.6,96.,"","","",""
15.8,25.6,"","",15.8,82.4,15.8,53.6,"","",15.8,137.6,15.8,159.20000000000002,15.8,170.4,15.8,196.8,16.,59.2,16.,178.4,16.,181.60000000000002,16.2,117.60000000000001,"","",17.400000000000002,4.,"","","","",17.400000000000002,39.2,"","",24.200000000000003,15.200000000000001,"","",20.6,31.200000000000003,20.8,51.2,"","",29.400000000000002,204.,"","","","","","","","","","","","","","","","",18.8,96.,"","","",""
16.,25.6,"","",16.,83.2,16.,53.6,"","",16.,137.6,16.,159.20000000000002,16.,170.4,16.,196.8,16.2,59.2,16.2,178.4,16.2,181.60000000000002,16.400000000000002,117.60000000000001,"","",17.6,4.,"","","","",17.6,39.2,"","",24.400000000000002,15.200000000000001,"","",20.8,31.200000000000003,21.,51.2,"","",29.6,204.,"","","","","","","","","","","","","","","","",19.,96.,"","","",""
16.2,25.6,"","",16.2,83.2,16.2,53.6,"","",16.2,138.4,16.2,159.20000000000002,16.2,170.4,16.2,196.8,16.400000000000002,59.2,16.400000000000002,178.4,16.400000000000002,181.60000000000002,16.6,116.80000000000001,"","",17.8,4.,"","","","",17.8,39.2,"","",24.6,15.200000000000001,"","",21.,31.200000000000003,21.200000000000003,51.2,"","",29.8,204.,"","","","","","","","","","","","","","","","",19.200000000000003,96.,"","","",""
16.400000000000002,25.6,"","",16.400000000000002,84.,16.400000000000002,53.6,"","",16.400000000000002,139.20000000000002,16.400000000000002,159.20000000000002,16.400000000000002,170.4,16.400000000000002,196.8,16.6,60.,16.6,178.4,16.6,181.60000000000002,16.8,116.80000000000001,"","",18.,4.,"","","","",18.,39.2,"","",24.8,15.200000000000001,"","",21.200000000000003,31.200000000000003,21.400000000000002,51.2,"","",30.,204.,"","","","","","","","","","","","","","","","",19.400000000000002,96.,"","","",""
16.6,25.6,"","",16.6,84.80000000000001,16.6,53.6,"","",16.6,140.,16.6,159.20000000000002,16.6,169.60000000000002,16.6,196.8,16.8,60.,16.8,178.4,16.8,181.60000000000002,17.,116.80000000000001,"","",18.2,4.,"","","","",18.2,39.2,"","",25.,15.200000000000001,"","",21.400000000000002,31.200000000000003,21.6,51.2,"","",30.200000000000003,204.,"","","","","","","","","","","","","","","","",19.6,96.,"","","",""
16.8,25.6,"","",16.8,84.80000000000001,16.8,53.6,"","",16.8,140.,16.8,159.20000000000002,16.8,169.60000000000002,16.8,196.8,17.,60.,17.,178.4,17.,181.60000000000002,17.2,116.80000000000001,"","",18.400000000000002,4.,"","","","",18.400000000000002,39.2,"","",25.200000000000003,15.200000000000001,"","",21.6,31.200000000000003,21.8,51.2,"","",30.400000000000002,204.,"","","","","","","","","","","","","","","","",19.8,95.2,"","","",""
17.,25.6,"","",17.,85.60000000000001,17.,53.6,"","",17.,140.8,17.,159.20000000000002,17.,169.60000000000002,17.,196.8,17.2,60.,17.2,178.4,17.2,181.60000000000002,17.400000000000002,116.,"","",18.6,4.,"","","","",18.6,39.2,"","",25.400000000000002,15.200000000000001,"","",21.8,31.200000000000003,22.,51.2,"","",30.6,204.,"","","","","","","","","","","","","","","","",20.,94.4,"","","",""
17.2,25.6,"","",17.2,86.4,17.2,53.6,"","",17.2,141.6,17.2,159.20000000000002,17.2,169.60000000000002,17.2,196.8,17.400000000000002,60.,17.400000000000002,178.4,17.400000000000002,181.60000000000002,17.6,116.,"","",18.8,4.,"","","","",18.8,39.2,"","",25.6,15.200000000000001,"","",22.,31.200000000000003,22.200000000000003,51.2,"","",30.8,204.,"","","","","","","","","","","","","","","","",20.200000000000003,95.2,"","","",""
17.400000000000002,26.400000000000002,"","",17.400000000000002,87.2,17.400000000000002,53.6,"","",17.400000000000002,142.4,17.400000000000002,159.20000000000002,17.400000000000002,169.60000000000002,17.400000000000002,196.8,17.6,60.,17.6,178.4,17.6,181.60000000000002,17.8,116.,"","",19.,4.,"","","","",19.,39.2,"","",25.8,15.200000000000001,"","",22.200000000000003,31.200000000000003,22.400000000000002,51.2,"","",31.,204.,"","","","","","","","","","","","","","","","",20.400000000000002,95.2,"","","",""
17.6,26.400000000000002,"","",17.6,87.2,17.6,53.6,"","",17.6,143.20000000000002,17.6,159.20000000000002,17.6,169.60000000000002,17.6,196.8,17.8,60.,17.8,178.4,17.8,181.60000000000002,18.,116.,"","",19.200000000000003,4.,"","","","",19.200000000000003,39.2,"","",26.,15.200000000000001,"","",22.400000000000002,31.200000000000003,22.6,51.2,"","",31.200000000000003,204.,"","","","","","","","","","","","","","","","",20.6,96.,"","","",""
17.8,26.400000000000002,"","",17.8,87.2,17.8,53.6,"","",17.8,143.20000000000002,17.8,159.20000000000002,17.8,169.60000000000002,17.8,196.8,18.,60.,18.,178.4,18.,181.60000000000002,18.2,116.,"","",19.400000000000002,4.800000000000001,"","","","",19.400000000000002,39.2,"","",26.200000000000003,15.200000000000001,"","",22.6,31.200000000000003,22.8,51.2,"","",31.400000000000002,204.,"","","","","","","","","","","","","","","","",20.8,96.,"","","",""
18.,26.400000000000002,"","",18.,88.,18.,53.6,"","",18.,144.,18.,159.20000000000002,18.,169.60000000000002,18.,196.8,18.2,60.,18.2,178.4,18.2,181.60000000000002,18.400000000000002,116.,"","",19.6,4.800000000000001,"","","","",19.6,39.2,"","",26.400000000000002,15.200000000000001,"","",22.8,31.200000000000003,23.,52.,"","",31.6,204.,"","","","","","","","","","","","","","","","",21.,96.,"","","",""
18.2,26.400000000000002,"","",18.2,88.80000000000001,18.2,53.6,"","",18.2,144.8,18.2,159.20000000000002,18.2,169.60000000000002,18.2,196.8,18.400000000000002,60.800000000000004,18.400000000000002,178.4,18.400000000000002,181.60000000000002,18.6,115.2,"","",19.8,4.800000000000001,"","","","",19.8,39.2,"","",26.6,15.200000000000001,"","",23.,31.200000000000003,23.200000000000003,52.,"","",31.8,204.,"","","","","","","","","","","","","","","","",21.200000000000003,96.,"","","",""
18.400000000000002,26.400000000000002,"","",18.400000000000002,89.60000000000001,18.400000000000002,53.6,"","",18.400000000000002,144.8,18.400000000000002,159.20000000000002,18.400000000000002,169.60000000000002,18.400000000000002,196.8,18.6,60.800000000000004,18.6,178.4,18.6,181.60000000000002,18.8,115.2,"","",20.,4.800000000000001,"","","","",20.,39.2,"","",26.8,15.200000000000001,"","",23.200000000000003,31.200000000000003,23.400000000000002,52.,"","","","","","","","","","","","","","","","","","","","",21.400000000000002,96.80000000000001,"","","",""
18.6,26.400000000000002,"","",18.6,89.60000000000001,18.6,53.6,"","",18.6,145.6,18.6,159.20000000000002,18.6,169.60000000000002,18.6,196.8,18.8,60.800000000000004,18.8,178.4,18.8,181.60000000000002,19.,115.2,"","",20.200000000000003,4.800000000000001,"","","","",20.200000000000003,39.2,"","",27.,15.200000000000001,"","",23.400000000000002,31.200000000000003,23.6,52.,"","","","","","","","","","","","","","","","","","","","",21.6,97.60000000000001,"","","",""
18.8,26.400000000000002,"","",18.8,90.4,18.8,53.6,"","",18.8,146.4,18.8,159.20000000000002,18.8,169.60000000000002,18.8,196.8,19.,60.800000000000004,19.,178.4,19.,181.60000000000002,19.200000000000003,115.2,"","",20.400000000000002,4.800000000000001,"","","","",20.400000000000002,39.2,"","",27.200000000000003,15.200000000000001,"","",23.6,31.200000000000003,23.8,52.,"","","","","","","","","","","","","","","","","","","","",21.8,96.80000000000001,"","","",""
19.,26.400000000000002,"","",19.,91.2,19.,53.6,"","",19.,147.20000000000002,19.,159.20000000000002,19.,169.60000000000002,19.,197.60000000000002,19.200000000000003,60.800000000000004,19.200000000000003,178.4,19.200000000000003,181.60000000000002,19.400000000000002,115.2,"","",20.6,5.6000000000000005,"","","","",20.6,39.2,"","",27.400000000000002,15.200000000000001,"","",23.8,31.200000000000003,24.,52.,"","","","","","","","","","","","","","","","","","","","",22.,96.,"","","",""
19.200000000000003,26.400000000000002,"","",19.200000000000003,92.,19.200000000000003,53.6,"","",19.200000000000003,148.,19.200000000000003,159.20000000000002,19.200000000000003,169.60000000000002,19.200000000000003,197.60000000000002,19.400000000000002,60.800000000000004,19.400000000000002,178.4,19.400000000000002,181.60000000000002,19.6,115.2,"","",20.8,5.6000000000000005,"","","","",20.8,39.2,"","",27.6,15.200000000000001,"","",24.,31.200000000000003,24.200000000000003,52.800000000000004,"","","","","","","","","","","","","","","","","","","","",22.200000000000003,96.,"","","",""
19.400000000000002,26.400000000000002,"","",19.400000000000002,92.,19.400000000000002,53.6,"","",19.400000000000002,148.8,19.400000000000002,159.20000000000002,19.400000000000002,169.60000000000002,19.400000000000002,197.60000000000002,19.6,60.800000000000004,19.6,178.4,19.6,181.60000000000002,19.8,114.4,"","",21.,5.6000000000000005,"","","","",21.,39.2,"","",27.8,14.4,"","",24.200000000000003,31.200000000000003,24.400000000000002,53.6,"","","","","","","","","","","","","","","","","","","","",22.400000000000002,96.,"","","",""
19.6,26.400000000000002,"","",19.6,92.80000000000001,19.6,53.6,"","",19.6,148.8,19.6,159.20000000000002,19.6,169.60000000000002,19.6,197.60000000000002,19.8,60.800000000000004,19.8,178.4,19.8,181.60000000000002,20.,114.4,"","",21.200000000000003,5.6000000000000005,"","","","",21.200000000000003,39.2,"","",28.,14.4,"","",24.400000000000002,31.200000000000003,24.6,53.6,"","","","","","","","","","","","","","","","","","","","",22.6,96.,"","","",""
19.8,26.400000000000002,"","",19.8,93.60000000000001,19.8,53.6,"","",19.8,148.8,19.8,159.20000000000002,19.8,169.60000000000002,19.8,197.60000000000002,20.,60.800000000000004,20.,178.4,20.,181.60000000000002,20.200000000000003,114.4,"","",21.400000000000002,6.4,"","","","",21.400000000000002,39.2,"","",28.200000000000003,14.4,"","",24.6,31.200000000000003,24.8,53.6,"","","","","","","","","","","","","","","","","","","","",22.8,96.,"","","",""
20.,26.400000000000002,"","",20.,94.4,20.,53.6,"","",20.,149.6,20.,159.20000000000002,20.,169.60000000000002,20.,197.60000000000002,20.200000000000003,60.800000000000004,20.200000000000003,178.4,20.200000000000003,181.60000000000002,20.400000000000002,114.4,"","",21.6,6.4,"","","","",21.6,39.2,"","",28.400000000000002,14.4,"","",24.8,31.200000000000003,25.,53.6,"","","","","","","","","","","","","","","","","","","","",23.,96.,"","","",""
20.200000000000003,26.400000000000002,"","",20.200000000000003,95.2,20.200000000000003,53.6,"","",20.200000000000003,150.4,20.200000000000003,159.20000000000002,20.200000000000003,169.60000000000002,20.200000000000003,197.60000000000002,20.400000000000002,60.800000000000004,20.400000000000002,178.4,20.400000000000002,181.60000000000002,20.6,114.4,"","",21.8,6.4,"","","","",21.8,39.2,"","",28.6,14.4,"","",25.,31.200000000000003,25.200000000000003,54.400000000000006,"","","","","","","","","","","","","","","","","","","","",23.200000000000003,96.,"","","",""
20.400000000000002,26.400000000000002,"","",20.400000000000002,95.2,20.400000000000002,53.6,"","",20.400000000000002,150.4,20.400000000000002,159.20000000000002,20.400000000000002,169.60000000000002,20.400000000000002,198.4,20.6,60.800000000000004,20.6,178.4,20.6,181.60000000000002,20.8,114.4,"","",22.,6.4,"","","","",22.,39.2,"","",28.8,14.4,"","",25.200000000000003,31.200000000000003,25.400000000000002,54.400000000000006,"","","","","","","","","","","","","","","","","","","","",23.400000000000002,96.,"","","",""
20.6,26.400000000000002,"","",20.6,96.,20.6,53.6,"","",20.6,151.20000000000002,20.6,159.20000000000002,20.6,169.60000000000002,20.6,198.4,20.8,60.800000000000004,20.8,178.4,20.8,181.60000000000002,21.,114.4,"","",22.200000000000003,6.4,"","","","",22.200000000000003,39.2,"","",29.,14.4,"","",25.400000000000002,31.200000000000003,25.6,54.400000000000006,"","","","","","","","","","","","","","","","","","","","",23.6,96.,"","","",""
20.8,26.400000000000002,"","",20.8,96.,20.8,53.6,"","",20.8,152.,20.8,159.20000000000002,20.8,169.60000000000002,20.8,198.4,21.,60.800000000000004,21.,178.4,21.,181.60000000000002,21.200000000000003,114.4,"","",22.400000000000002,6.4,"","","","",22.400000000000002,39.2,"","",29.200000000000003,14.4,"","",25.6,31.200000000000003,25.8,54.400000000000006,"","","","","","","","","","","","","","","","","","","","",23.8,96.,"","","",""
21.,26.400000000000002,"","",21.,96.,21.,53.6,"","",21.,152.,21.,159.20000000000002,21.,169.60000000000002,21.,198.4,21.200000000000003,60.800000000000004,21.200000000000003,178.4,21.200000000000003,181.60000000000002,21.400000000000002,114.4,"","",22.6,6.4,"","","","",22.6,39.2,"","",29.400000000000002,14.4,"","",25.8,31.200000000000003,26.,55.2,"","","","","","","","","","","","","","","","","","","","",24.,96.,"","","",""
21.200000000000003,26.400000000000002,"","",21.200000000000003,96.,21.200000000000003,53.6,"","",21.200000000000003,152.8,21.200000000000003,159.20000000000002,21.200000000000003,169.60000000000002,21.200000000000003,199.20000000000002,21.400000000000002,60.800000000000004,21.400000000000002,178.4,21.400000000000002,181.60000000000002,21.6,114.4,"","",22.8,6.4,"","","","",22.8,39.2,"","",29.6,14.4,"","",26.,31.200000000000003,26.200000000000003,55.2,"","","","","","","","","","","","","","","","","","","","",24.200000000000003,96.,"","","",""
21.400000000000002,26.400000000000002,"","",21.400000000000002,96.80000000000001,21.400000000000002,54.400000000000006,"","",21.400000000000002,153.60000000000002,21.400000000000002,159.20000000000002,21.400000000000002,169.60000000000002,21.400000000000002,199.20000000000002,21.6,60.800000000000004,21.6,178.4,21.6,181.60000000000002,21.8,114.4,"","",23.,6.4,"","","","",23.,39.2,"","",29.8,14.4,"","","","",26.400000000000002,55.2,"","","","","","","","","","","","","","","","","","","","",24.400000000000002,96.,"","","",""
21.6,26.400000000000002,"","",21.6,97.60000000000001,21.6,54.400000000000006,"","",21.6,154.4,21.6,159.20000000000002,21.6,169.60000000000002,21.6,199.20000000000002,21.8,60.800000000000004,21.8,178.4,21.8,181.60000000000002,22.,114.4,"","",23.200000000000003,6.4,"","","","",23.200000000000003,39.2,"","",30.,14.4,"","","","",26.6,56.,"","","","","","","","","","","","","","","","","","","","",24.6,96.,"","","",""
21.8,26.400000000000002,"","",21.8,98.4,21.8,54.400000000000006,"","",21.8,154.4,21.8,159.20000000000002,21.8,169.60000000000002,21.8,199.20000000000002,22.,60.800000000000004,22.,178.4,22.,181.60000000000002,22.200000000000003,114.4,"","",23.400000000000002,7.2,"","","","",23.400000000000002,39.2,"","",30.200000000000003,14.4,"","","","",26.8,56.,"","","","","","","","","","","","","","","","","","","","",24.8,96.,"","","",""
