29.0912	29.0734	35.2646	54.3083	41.743	37.6965	32.0007	28.9298	29.9799	28.0374	23.8031	27.6695	32.334	29.2371	22.2542	25.4817	33.0697	34.2342	33.0451	29.6316	30.3845	27.1621	33.8167	31.75	33.1453	31.8085	31.9489	32.6501	25.7976	27.2217	31.3137	30.2744	27.8112	28.8062	37.5267	53.3519	36.8975	34.7315	29.6941	35.1865	31.8116	35.7101	38.593	47.4994	42.4878	34.1671	33.9904	72.0874	149.9075	133.1404	61.7602	38.3597	42.2517	73.2178	120.7268	68.7183	79.4599	53.0711	39.1109	68.547	107.3723	98.5785	59.2052	34.4333	30.9466	36.6703	30.6848	33.6493	40.0308	53.8995	67.8859	67.3654	91.5871	85.9687	48.7468	39.4509	52.1123	94.5933	82.7831	57.228	40.3679	35.2296	61.9241	94.8361	81.446	61.309	88.44	247.0653	219.4292	262.5881	135.6809	114.3262	124.932	106.1784	57.4003	68.0866	46.7318	62.5944	70.4006	60.4214	55.8352	115.8907	74.0781	59.2022	45.451	37.3059	58.9223	81.8838	136.5144	56.6176	54.2047	52.2079	47.1691	70.5161	62.4924	50.7655	93.7052	186.1356	106.9499	64.5217	48.6309	68.5939	103.955	225.2258	170.3207	233.0168	252.7531	246.1547	204.6161	209.1151	232.9952	336.0076	423.3217	555.1289	629.1548	585.8624
34.1638	28.9624	31.65	50.0068	51.6509	42.7112	39.1517	35.4875	29.7709	30.8418	31.6846	31.3121	36.8408	30.759	30.1096	28.8226	34.1912	30.7809	27.226	26.9465	31.2494	33.4352	33.1977	29.0847	34.3604	35.9395	28.3791	24.3735	32.4969	37.2496	41.9875	34.4791	35.5357	36.0546	45.3548	56.3515	42.3839	29.2259	27.8581	36.3409	37.7398	29.272	35.127	58.1422	41.765	30.9889	27.0407	58.1701	149.1826	157.279	76.7069	34.6068	33.102	73.0992	140.1504	97.8647	81.8647	50.4811	43.5403	83.6267	131.2777	130.0565	75.0437	32.0626	32.2411	39.0563	34.7796	32.3591	33.8431	45.2556	70.8433	74.1764	93.8393	82.0259	50.3838	46.397	48.6386	71.1529	83.9718	66.8799	38.2791	37.846	60.8266	70.1591	66.2193	62.1839	48.4968	146.7711	241.8035	243.9141	234.5967	154.9969	159.5295	89.4633	47.4848	55.7564	49.4494	58.6574	68.1144	44.7948	57.4477	131.3445	74.3283	57.0403	41.3696	45.7794	64.4561	89.2218	136.2738	56.179	50.1959	52.9182	60.1297	78.3407	50.8725	62.7466	107.5764	192.1029	109.1682	63.2453	39.3612	60.1788	93.2272	202.2472	172.4886	197.525	221.7801	250.6967	218.7062	187.3222	209.1184	343.2837	439.4985	569.0058	635.1889	587.9899
26.3264	31.6718	34.3232	49.2985	45.1899	42.3533	44.0383	39.5263	32.958	32.7768	35.9549	32.7264	31.3009	26.3067	28.8268	29.1332	40.1783	37.9819	37.9887	32.9727	34.8322	31.7386	32.1512	32.8283	33.7317	32.7094	29.7767	27.6694	24.9381	25.5482	35.3632	37.6319	33.6111	33.1105	41.8391	64.1826	42.4617	34.6531	30.5076	35.7833	30.3236	26.9084	37.5141	62.6854	39.7086	27.0048	29.3544	54.9748	132.5954	145.8823	80.0877	41.5516	39.3741	86.8505	138.5652	83.4164	75.7319	58.8134	46.7036	81.4744	126.1025	115.645	59.1097	37.0546	40.7917	34.557	29.0737	25.5373	39.9634	56.5625	54.3134	65.6567	86.9691	82.5628	52.6799	48.7332	49.8853	79.2394	72.9265	49.933	42.6804	45.3291	65.38	74.7721	83.0506	55.71	33.3414	78.5174	245.843	229.3746	254.2455	171.2258	160.7149	101.3076	56.2613	59.5445	43.4001	52.0898	82.5687	72.6144	60.3447	120.1801	82.1944	50.3401	44.0475	42.8306	68.0632	81.4052	124.0851	55.1273	55.7767	44.7723	52.6934	73.0999	49.5347	61.7314	110.0676	188.4374	113.8711	55.7589	52.0375	80.1074	101.7767	209.22	171.2645	215.2089	216.5546	244.7651	217.3559	200.6211	224.0058	356.2379	456.9863	591.4188	618.659	610.0266
36.525	32.7093	35.5153	59.4469	45.657	36.2331	27.1553	28.6611	40.0544	39.7308	40.145	40.9068	36.4113	29.623	24.7909	32.5995	40.1089	40.2964	33.9259	29.2122	32.8273	30.2764	34.0086	38.0867	36.6327	33.1078	31.4464	33.8485	32.5408	35.4307	43.1462	40.4657	41.5942	33.6948	45.042	67.8382	57.1148	34.7833	32.6164	33.5834	29.6681	37.3239	48.3782	58.0895	37.5941	29.3679	31.1554	48.4481	131.986	162.1113	79.1656	34.3754	43.4361	77.9747	145.3847	71.5476	61.6738	76.2989	73.509	85.2376	115.8959	108.4803	67.6269	37.7088	38.7159	41.38	38.6732	30.342	40.3137	56.0783	61.2096	77.2979	91.3356	83.9645	54.4015	45.0767	51.2257	77.0118	86.3255	64.5201	39.558	46.3125	64.9856	80.9111	83.1434	55.4936	42.1661	48.4419	159.843	285.9958	254.821	252.4285	171.7664	114.1556	57.0996	60.584	43.5156	52.6093	73.3946	51.1422	64.677	142.596	88.6016	44.8817	38.6942	48.2371	70.8651	84.156	122.0266	43.9492	48.5435	55.5931	63.9121	75.5942	48.0771	58.6961	122.5576	196.3033	99.5486	59.8098	51.346	68.8574	102.7516	210.4489	159.7372	209.4024	242.4163	258.1403	198.3053	198.6651	225.8478	345.711	437.372	563.7761	616.0592	634.2295
30.524	38.7409	42.9304	48.1418	44.9809	41.7095	34.5627	29.5366	32.9296	27.9166	24.4631	30.4814	28.8879	27.4349	23.1447	32.5339	34.8814	35.4477	28.4996	24.4475	23.7524	26.2143	29.65	31.283	35.5812	36.2765	27.1603	24.0971	29.9534	34.7308	32.7809	31.0961	30.7586	36.1351	40.5049	59.8962	44.2565	24.687	27.928	39.1346	34.8327	30.8912	37.5043	58.2297	43.8962	33.5489	27.8095	43.2373	122.3446	154.7015	77.1586	34.9962	38.3242	63.9953	133.5207	84.2703	47.2796	66.4558	78.8323	73.9233	97.9862	101.9709	71.6188	33.0155	32.4391	38.9909	38.8118	41.1893	37.4998	50.7286	70.0668	78.2368	94.1468	74.593	51.2077	45.9658	64.832	76.8904	74.3114	60.0595	38.3803	34.7676	51.6669	75.7085	83.6556	65.8294	34.1423	37.1121	109.3818	287.8504	280.6162	262.2723	168.5404	104.9841	51.8585	57.844	44.2738	48.8914	82.7705	87.2764	62.9577	129.7846	66.4313	43.8285	40.8385	38.4527	64.7545	77.1906	107.1886	44.8233	56.0806	48.7604	56.4645	56.8602	48.9488	63.2005	113.3141	163.3683	107.1774	60.2246	49.9373	71.6078	92.6996	190.0873	148.4913	186.7273	228.5222	266.1989	223.9715	178.7056	203.1233	325.0921	419.1274	592.6022	633.9438	618.7884
39.2375	38.9612	38.2447	59.3663	50.1285	42.2884	30.1581	36.3082	40.7192	35.1841	35.8717	38.8323	37.7203	34.768	28.909	32.5814	32.0429	32.4649	29.5576	33.5542	33.2792	30.5145	30.5137	33.3429	34.0967	31.5154	32.6505	31.641	28.9106	30.395	38.1315	40.0334	34.328	37.489	37.7952	55.3918	48.0665	30.8966	34.7017	32.0599	24.1868	29.0107	35.4051	49.2329	34.8285	32.0847	36.2231	49.2749	124.4209	162.0476	92.5121	39.8263	36.3834	60.8112	130.8025	83.2953	39.3587	42.7881	77.9376	101.6472	111.0955	117.3212	73.1825	46.834	39.4905	36.0289	31.1557	34.1785	40.8224	50.7302	64.5797	81.5535	102.2907	88.8281	59.6029	44.4392	51.4286	83.6893	81.3499	58.6028	46.0519	37.7625	65.374	95.8732	94.2955	54.6599	36.8441	40.4704	86.7423	279.0644	269.5273	260.4945	177.3251	102.4923	53.042	60.5546	40.5059	52.667	53.1061	90.5162	63.5098	135.7992	64.6269	40.6686	36.3624	40.0073	63.2793	89.7676	115.2336	51.0386	51.384	54.5039	67.4413	79.7145	65.9717	63.8866	105.3411	172.745	108.9851	62.38	42.5675	74.5294	86.9066	188.1734	141.2708	202.8419	234.7939	239.4416	195.4226	174.2382	204.832	320.1623	410.5394	556.1327	620.0322	632.1266
33.0341	32.6077	39.5714	61.8645	55.3875	36.0587	29.3012	30.235	28.8721	30.1545	26.7603	27.2903	30.0243	26.9404	32.2848	34.8818	37.8807	37.1144	34.6776	29.7834	31.6259	30.447	27.8272	24.5849	25.6641	33.6755	33.6955	32.9194	32.7415	30.645	25.8871	28.371	30.9301	33.4171	40.0415	48.5703	44.038	28.9557	30.4601	39.6191	39.7561	41.2929	40.7521	54.1034	41.8423	31.3335	31.1204	41.0888	122.6151	188.3143	100.1414	40.6667	43.4209	63.8268	120.8001	83.1841	48.0151	36.9891	61.5395	116.5158	124.2765	100.7299	63.6281	40.1113	35.603	34.0478	30.7748	39.5763	36.6085	48.1069	64.4674	80.195	88.7758	69.231	53.7862	47.5337	49.372	79.1256	79.5726	51.2751	36.5839	36.9575	60.1857	82.5064	70.2363	52.6095	35.7658	35.3022	63.349	222.2286	285.0504	288.8465	200.5909	105.7217	59.0838	54.3436	54.1843	47.2888	44.8309	61.4926	83.668	120.2727	67.5754	34.6976	39.1349	45.3419	71.7899	74.5856	94.0993	56.0139	54.8458	50.7068	59.6201	60.94	51.7643	69.4314	87.5912	171.9602	121.2161	59.3125	52.7392	76.1969	91.2026	181.1521	121.4433	196.5543	234.4903	244.4018	216.6672	161.7051	194.1499	294.3809	433.6254	573.9019	588.0016	592.2744
34.3209	32.795	37.608	49.7937	39.2484	32.6304	30.8346	33.3181	29.6569	32.9245	38.6139	40.7347	28.6835	25.8824	31.1758	33.3582	33.646	35.0525	34.5316	30.2071	25.351	27.9965	26.6831	27.2531	27.8033	33.4949	29.8857	29.5191	29.5469	27.4831	31.2439	32.718	33.2149	34.983	40.7652	53.635	33.8153	22.8217	27.5231	29.517	29.5806	35.8671	39.809	48.8688	33.2621	30.2511	32.8514	46.6871	119.2766	156.827	86.9639	44.7538	37.2955	52.4797	113.0759	83.9437	45.7102	41.1849	55.2352	112.3667	132.9536	109.5024	75.9514	45.1967	33.3206	27.2891	25.4175	31.1877	38.4407	52.4232	67.398	80.6658	87.0404	85.2066	55.0987	47.7606	55.1975	85.7616	75.0292	58.1754	42.4639	39.2739	53.9716	85.0367	88.8214	59.7879	50.4032	34.3128	50.0238	136.8954	307.6427	273.2504	286.4763	128.8041	55.1457	64.675	58.9895	44.0081	54.5479	54.3916	75.2823	96.2303	63.0099	35.8763	36.2208	45.9037	69.0723	77.2193	101.9324	40.8409	46.1497	54.8752	52.3864	54.6269	49.7575	54.7662	76.0073	154.8646	111.3115	74.1627	51.9272	74.0093	88.0142	170.8029	112.9801	167.0784	253.0188	263.4712	224.7727	171.798	201.6735	318.9479	398.4815	536.259	556.533	597.2233
24.723	29.8433	36.6758	54.6269	45.6811	32.127	28.9195	30.3297	30.8724	33.5443	34.5889	34.462	29.4294	31.014	33.8426	33.6468	38.4665	33.8212	34.9202	37.2003	36.7054	27.9003	23.4365	25.6388	29.4281	29.0127	27.9173	27.3194	30.4018	29.0896	35.4548	28.8959	20.9296	24.4351	32.2444	47.0027	48.4791	35.611	34.1317	32.6082	24.3486	24.979	37.0001	51.8155	44.1664	33.5898	29.8611	44.134	105.8613	147.4225	73.4879	31.587	37.8565	50.9903	111.8695	80.285	33.4804	26.3036	55.0174	108.371	149.5395	125.0641	81.5763	48.3301	34.6837	32.2662	38.0451	34.1755	27.1854	38.0099	59.2773	69.7849	77.4838	72.3299	53.7321	46.5462	69.7906	88.2594	76.4018	62.1474	46.064	42.5338	58.2501	79.5513	76.2929	64.9539	37.5785	31.8177	34.9042	90.2221	275.6811	271.9757	329.125	197.3547	70.905	63.9074	56.3002	44.2771	38.7594	45.2043	57.8915	105.2907	68.6412	38.4359	36.0249	47.2446	70.8046	88.7905	101.9541	50.6349	55.8009	53.9852	50.1042	46.3507	43.107	56.7079	90.825	173.6237	117.8139	53.0961	45.2071	67.9168	88.6895	192.2249	123.1277	157.0686	236.346	254.8883	211.3307	169.8522	191.1274	301.0674	393.1208	514.1528	517.7672	577.6511
33.7177	28.2757	38.6101	56.5683	44.9006	33.5887	34.9732	40.0366	37.6377	36.3134	26.6487	30.4381	30.3381	33.0611	26.904	28.239	36.5158	37.8216	38.5081	32.1436	28.7476	38.7955	39.0315	36.9	36.8107	37.5542	38.0671	31.248	31.2632	34.9379	36.0055	38.5875	38.053	41.871	41.0524	45.4845	57.8519	43.6196	34.9704	32.0504	26.2504	34.7413	35.844	55.7068	42.9441	30.665	29.0351	46.1785	121.1087	181.2187	87.0217	32.0861	40.5952	58.637	112.3472	93.5222	46.6105	36.9425	54.9515	119.1521	152.2861	121.4108	72.6949	42.5341	39.3105	35.4067	35.8056	34.1382	40.1916	48.9433	55.3432	61.1453	77.6105	86.4306	59.2263	47.3589	66.5756	93.8735	92.31	65.4194	47.2741	42.8627	60.233	77.5763	71.8964	63.7759	44.3896	28.9013	48.9942	86.6306	266.2136	314.012	307.6951	204.0176	63.6954	71.6944	57.3464	45.4648	53.1568	61.0418	59.9299	132.099	65.2292	48.3394	41.613	50.4535	71.675	100.5882	112.2952	53.4295	54.7763	58.7707	51.792	53.3027	52.219	50.2482	65.7797	186.2844	134.8618	60.5066	50.8994	80.0834	90.96	188.7847	145.3872	191.2417	250.3998	262.1039	203.197	161.8319	189.3771	291.7467	391.2512	507.5543	522.9295	607.3656
37.0548	33.573	29.8937	47.2024	44.4085	32.4003	37.5495	38.3424	33.4582	35.442	29.931	30.7939	37.379	33.4846	32.2609	29.9789	25.4141	31.063	33.248	34.4746	30.4454	28.7229	26.6464	26.1818	36.6198	43.0997	34.3059	28.8957	31.929	38.3188	37.4783	39.0939	31.0254	28.9125	27.889	41.2176	57.3503	42.1192	31.863	31.0127	32.459	36.7763	40.0137	49.4133	32.9315	32.8868	33.6634	46.7483	116.1893	172.3369	85.0179	31.8205	29.7706	70.712	143.3567	80.1117	37.3687	32.1433	48.2201	105.1327	161.0976	115.732	72.8133	45.3556	42.0266	46.8416	41.8948	36.0699	36.894	45.3967	55.0738	71.4513	87.2353	83.9493	54.8954	47.9969	56.5256	71.3356	74.6635	63.3038	51.0196	44.1517	51.5418	69.5912	73.7203	58.6205	34.3582	36.2891	50.7329	71.122	166.7271	337.9708	335.7417	290.9643	66.623	66.199	52.1868	46.3666	54.5883	54.6082	50.6924	123.2741	64.702	47.7747	41.9549	40.1024	62.452	95.5869	120.3751	61.162	55.507	63.3358	58.8101	56.8844	49.5591	62.4975	73.5823	171.1144	123.223	56.0725	47.1196	70.4755	91.5565	184.3572	144.9548	179.8101	242.1186	255.8853	200.2815	180.8453	191.1745	296.0409	403.3951	509.2688	511.7179	595.6684
