37.0607	41.8085	36.8762	36.4553	66.4828	101.0106	60.2417	43.0077	37.5671	38.9208	39.7097	30.8873	33.6804	34.2463	38.0942	37.6768	35.6457	30.3069	26.8847	32.2714	34.4818	29.3216	29.1937	33.3687	33.887	26.4426	28.862	49.7695	36.778	30.6953	34.2848	39.5726	43.0598	42.8756	73.7788	56.1026	46.8561	42.488	52.6558	46.3425	35.8597	35.4998	35.7188	42.7101	40.3859	28.8213	30.2802	27.1124	29.2228	32.104	34.3718	43.0452	58.6052	41.11	38.949	35.1768	32.2708	31.2114	30.5306	34.5375	36.0452	33.5763	28.6591	30.6386	33.7258	33.0019	29.1375	37.8374	39.9512	37.6416	30.9825	29.981	30.8303	33.2473	40.7017	42.0623	34.7212	36.7884	29.5318	34.2991	73.338	62.7471	31.7339	30.6508	34.7336	32.8803	29.8123	33.8845	41.7396	76.4726	81.1714	55.3422	40.2942	35.4289	32.5316	31.5709	26.8272	29.1497	32.5713	29.4175	38.0734	47.6006	35.8084	30.119	38.1625	44.6684	54.4876	52.7609	37.7325	47.2129	58.0672	44.6046	39.3655	69.2062	80.3353	104.5821	178.0981	153.8703	79.6796	49.3458	28.5817	22.3237	30.4456	30.3728	40.4438	73.1913	68.7838	67.729	108.0651	157.8854
36.3087	38.2684	38.8319	39.5747	45.3188	92.7596	69.7795	44.145	40.5097	37.0491	33.7383	32.376	30.4109	36.078	41.4708	34.2848	29.5934	34.477	31.9612	28.9941	26.3623	30.6464	33.1715	36.4475	32.1463	30.6235	29.5939	46.051	37.7241	32.8905	32.5231	33.9415	40.5073	53.9153	67.9018	50.7921	53.9576	45.8952	43.6739	39.6995	30.5355	29.2736	28.0537	42.731	42.4131	28.5744	26.8915	23.3126	27.7508	27.2994	33.3581	38.6592	49.7985	37.2393	32.3262	32.2757	29.0401	31.6523	28.9578	25.1709	25.6953	23.2256	22.7736	26.9613	29.4456	26.3293	25.545	28.3116	35.548	41.1645	37.9426	34.63	26.0311	30.9048	35.6277	31.9532	32.8007	36.4322	40.216	52.0981	62.7639	39.4383	34.8274	33.5846	33.4967	30.4384	24.7331	30.5141	34.4724	38.1012	54.2158	75.4329	66.3345	36.511	24.1734	18.6831	23.887	28.9572	30.793	31.3928	37.7826	51.6639	42.9698	38.5628	46.2854	50.1965	63.061	64.2289	41.7861	41.7377	46.7068	38.0382	48.3557	70.6905	74.383	104.9061	158.5828	122.1669	79.6813	55.4995	32.7816	34.7615	34.5082	36.9888	49.5588	78.4523	65.2548	66.6504	104.2494	155.4644
44.3542	39.8502	37.0666	38.7753	37.7647	59.7026	70.6497	46.2512	31.4053	36.1338	38.9299	36.9153	38.1841	44.9282	42.9293	36.9103	35.3058	36.9425	33.6527	30.022	28.7624	31.5207	33.5145	30.9744	31.369	32.0051	34.7917	49.0883	41.37	42.4049	37.1318	38.629	38.0806	40.3806	70.3986	53.8215	47.5958	39.0127	50.1175	43.1964	33.9644	28.22	29.1842	40.8675	47.1466	35.8072	35.1896	41.4394	34.6666	35.8276	36.9873	53.8463	74.5557	48.9698	38.0933	31.2859	27.3275	27.0302	31.9032	32.7933	32.3188	34.3707	30.5217	32.9724	30.3498	29.211	29.5392	31.4421	34.461	35.3304	36.3943	30.0413	27.9658	33.2512	34.1018	44.9928	38.3513	33.0432	39.1812	66.4823	38.3194	34.786	36.1176	38.1933	33.2833	30.6196	31.1034	28.9791	37.6953	40.3663	36.7189	70.2552	90.9519	50.7647	30.1055	32.0944	35.9853	32.2398	35.043	40.5056	46.6923	54.1256	32.6928	31.6346	42.3503	51.9668	60.2892	75.4831	45.5758	28.6928	38.2707	42.013	36.6964	69.1105	84.778	118.0964	181.5135	140.7609	81.2689	44.5971	26.1718	30.6378	37.4535	39.2302	40.237	61.8171	64.7733	69.0635	106.8477	146.7002
40.6366	40.791	35.7887	30.6776	31.2533	44.3	85.824	89.1299	42.3384	39.4296	36.6711	35.9273	32.2877	37.4694	36.5429	36.1543	34.5538	32.4383	31.975	33.1846	33.1173	28.4593	26.4135	22.3233	28.7866	32.8477	36.7834	47.9267	42.4129	41.3022	40.6752	39.4105	33.9964	40.1798	74.4844	55.6587	55.1333	50.0538	40.9349	37.2232	24.5312	26.1951	28.3879	44.9127	46.3213	32.3437	25.7457	26.7799	30.559	27.8051	27.8918	40.0774	48.7895	41.7943	39.8116	31.9649	30.9456	31.6138	40.0137	28.9161	29.7715	27.9007	26.8391	27.5591	25.3567	24.5586	28.3146	29.1319	32.1522	37.4455	35.679	30.6952	27.7825	22.8646	24.867	30.5481	37.4994	43.5061	73.3811	55.0242	26.0938	32.8208	34.5782	36.5811	32.2874	23.862	24.2658	33.7412	36.8655	34.1044	27.8217	53.6445	97.8659	68.8938	37.6092	32.0793	37.292	36.3094	39.832	40.9058	43.4674	53.1667	41.1934	40.0119	40.6511	48.6555	50.4656	56.2651	49.973	42.9953	40.209	39.0028	48.2718	69.9107	73.1036	112.1423	172.0832	126.3867	83.3662	57.1316	31.9473	26.8567	26.2629	31.1661	40.9732	60.2868	77.3276	69.5255	106.7988	142.8423
30.8069	34.6792	45.0649	32.4076	30.692	35.0696	45.6735	84.3081	61.1915	44.1034	35.1612	38.0511	38.0684	38.1674	36.7777	26.4809	24.657	32.758	34.7319	36.0555	33.4121	32.3465	34.4023	37.8193	39.0614	41.9633	37.6533	48.6113	38.832	35.7793	39.3033	37.5818	35.4348	45.6977	75.3688	55.0491	48.7756	40.8629	50.0141	54.6436	35.0862	27.1007	26.3216	38.9744	53.9612	36.3701	36.545	33.0178	34.1703	31.1782	31.5405	46.9659	64.0145	42.2968	37.5759	36.4652	30.6743	28.6126	36.8303	37.8834	28.9903	26.5978	29.1222	37.091	28.474	23.5673	26.3123	32.7586	36.8228	32.1193	32.4525	26.9781	31.5248	32.2257	32.1465	33.477	35.4763	55.8902	68.4062	41.8404	29.2562	31.8202	34.0722	32.0463	38.4303	34.1263	32.4329	38.9117	42.0845	38.7655	34.0577	39.5262	77.9904	77.7293	44.9097	32.742	29.1116	30.8043	35.4965	39.5717	44.8955	43.1975	33.5241	29.231	43.3023	46.6885	47.6693	65.0873	49.3432	38.7934	48.0609	43.0115	49.7947	76.9912	74.1155	104.665	171.344	137.7593	78.3228	52.8533	35.0126	26.3037	32.0372	35.8898	36.6938	58.415	75.1603	76.115	118.6899	157.9093
47.1924	40.2978	37.1577	33.5308	33.4972	35.4798	39.9716	49.3298	84.9306	41.2761	36.9482	35.1613	31.9526	38.5777	43.9106	32.4571	27.3311	32.492	35.1032	28.0067	25.2977	28.5504	32.547	27.6447	27.5382	29.2326	35.5043	40.6493	34.2422	32.3346	32.86	34.1797	35.4039	50.3963	82.0542	51.9282	46.5202	42.1056	44.5702	39.2269	30.7652	24.8364	28.0393	38.7234	44.0654	31.7984	31.8321	27.9055	30.4543	32.2672	28.5937	44.8266	56.244	40.5778	33.7187	33.3496	27.4963	25.4518	30.564	33.9902	33.4169	38.5142	37.0241	30.5598	27.1776	28.4362	32.4147	29.9269	31.292	34.4453	34.8633	34.9474	29.3011	24.3293	19.6131	26.7903	44.3781	46.1468	24.9819	25.0581	31.5648	32.2533	27.2956	29.4008	43.2139	43.0488	32.5672	33.8423	31.2487	38.2975	35.1551	33.6009	38.6358	67.556	69.5129	44.4909	35.2636	30.533	33.9376	31.653	41.386	54.4884	35.9215	30.8965	39.1346	52.0094	51.2912	54.7781	54.2766	49.1525	35.8937	36.9208	45.0186	76.6495	78.8403	99.7714	167.142	140.427	86.1995	44.9781	26.589	28.3398	33.1702	42.806	36.5083	61.9062	71.8907	64.0498	91.7232	119.4548
41.2105	45.3571	43.9902	35.7675	34.8601	41.7403	39.731	35.3129	52.206	93.4363	53.4979	41.1086	43.011	35.7673	29.9233	25.8728	32.8732	31.904	31.5989	36.5456	32.3862	29.7229	39.4006	34.0821	33.4065	32.5329	30.643	47.173	36.1966	35.2375	42.7159	44.5681	35.024	38.777	55.3308	51.1827	48.6667	49.5175	53.005	48.2245	33.5296	32.625	38.9473	55.6557	57.1362	38.2235	35.3797	33.8363	33.2585	32.4821	29.4802	48.9025	62.2052	41.9621	37.9482	35.6258	30.2091	25.1796	27.2235	34.6575	31.4275	31.311	29.9825	34.2765	41.3865	41.2946	40.7975	37.9939	33.8615	33.9286	32.7335	39.1951	32.8327	27.329	26.1063	38.2611	59.7658	40.6436	34.083	31.6074	31.9626	26.4483	24.7177	28.9509	36.5865	44.741	35.1202	37.5999	41.0461	37.2606	32.0659	30.641	37.8012	58.0409	85.498	66.2844	33.8551	31.4942	36.1669	41.0285	46.9447	55.3095	42.9153	32.1669	42.7163	54.4666	57.1998	59.8395	50.0886	52.0713	44.2486	38.3354	45.8344	76.977	84.9627	101.0863	143.0954	127.6633	79.0079	48.84	32.135	31.8882	31.0243	38.2968	49.3461	69.9559	80.0958	68.2898	103.5057	139.6702
41.6944	43.1985	38.8851	38.914	37.9038	31.244	32.6822	38.0197	39.9442	59.2798	106.9279	72.3765	43.5778	41.4564	37.8147	35.5993	30.8692	37.4828	38.6236	39.2755	35.1073	32.1738	32.9088	31.5808	38.9081	32.8811	36.75	48.6688	46.3615	38.7721	34.2628	42.1664	42.3866	45.5069	64.599	51.7566	58.9377	46.4599	45.1168	48.0852	37.2331	34.2387	34.7272	47.728	57.0282	35.7271	30.8078	34.4278	34.1933	30.9251	24.9958	47.6034	61.9187	37.6236	36.8024	30.5994	29.2325	26.0464	32.9376	31.4828	32.2629	28.8873	29.6383	30.5947	32.3403	39.652	39.7837	37.932	33.942	33.393	33.6307	29.8019	28.6169	23.0011	37.6764	49.0967	42.4288	36.5377	30.4516	32.9375	29.5288	29.823	35.9441	37.6804	41.5878	41.9425	37.8963	38.3656	37.7285	38.2304	39.7704	38.4203	37.6443	44.8083	63.4163	82.0443	42.1554	33.4142	41.1732	40.1492	48.7561	50.1828	36.5902	36.1835	44.129	47.5122	49.1751	66.9375	55.1913	53.8816	44.8815	39.4587	32.5101	58.0144	70.1798	91.5714	140.3116	132.283	82.4135	48.8913	34.1468	34.8046	37.2006	39.2288	42.8926	49.8125	72.159	84.9942	98.1346	136.0503
38.9969	40.6356	38.5106	34.4483	32.661	39.0734	43.4389	41.8253	37.5164	42.3016	76.0965	103.6859	63.6941	39.3215	38.3377	38.1158	37.2874	35.4986	33.3318	30.1937	34.5891	31.2943	29.468	27.9408	31.2569	31.1247	32.1264	36.7433	35.8126	35.3423	39.5669	35.3925	31.1979	36.1435	50.7218	49.5189	51.4124	44.9578	56.3149	56.7071	35.4946	34.8865	36.3441	42.7061	42.0495	35.2041	27.4955	26.5383	29.2768	31.2515	31.7987	54.9845	66.8053	37.3948	35.0098	29.7411	24.076	25.984	28.1993	26.8123	28.8022	28.5139	28.8437	29.4242	31.3286	26.3667	27.6876	43.986	40.1416	33.7587	28.0257	29.5525	34.9206	39.6393	46.1171	43.3522	34.6553	27.7243	27.5989	25.8542	27.4375	29.3093	33.9968	37.4736	36.7318	36.7061	39.1643	34.2175	30.9896	33.191	27.6237	24.887	32.2566	35.6369	60.8313	81.1163	62.9691	35.203	32.113	36.1664	41.757	53.3281	39.7246	39.2323	40.193	45.5277	55.9796	61.4179	50.0214	44.4052	39.3915	38.9088	40.5643	57.5376	60.8775	84.212	135.8578	144.2466	84.5168	42.2206	25.5696	30.3325	40.1728	34.4621	37.2264	59.8185	72.9163	78.2276	86.9345	119.3043
47.3075	41.0296	38.5662	34.9152	42.4465	46.5617	43.1186	38.2727	28.0827	35.4675	39.9548	66.0116	77.1027	43.4769	35.1106	36.7892	30.7149	39.0549	39.6399	31.7418	33.4081	35.9106	31.918	34.1829	34.9519	35.2543	35.2792	42.6185	39.197	29.9933	33.7197	35.7072	39.5075	44.1263	49.1633	51.0121	53.8928	49.612	49.5558	49.2791	39.2383	31.7777	29.4348	46.1269	49.3952	32.4972	27.989	30.6318	31.93	26.618	29.7206	51.9303	64.8119	40.4093	33.8612	29.7142	32.3982	29.0139	28.4946	34.5306	36.0335	36.26	33.664	29.7791	33.8948	34.0786	30.8204	28.0931	31.277	34.9177	29.3531	30.6692	29.5127	34.1572	44.6949	37.9391	33.8442	31.3628	31.0584	32.0566	28.3245	33.4866	34.8388	34.8569	30.9993	33.8472	38.3334	44.561	33.3772	41.1409	38.5342	31.9119	30.3866	29.5386	53.1863	84.0664	76.8938	40.3457	32.5104	36.2856	45.3174	60.7428	42.5287	41.0299	42.5684	45.2905	49.8809	56.9027	46.4456	44.4929	35.4802	41.4324	50.0935	76.9906	83.3828	106.146	163.9328	141.7154	84.7581	50.9915	29.1866	30.8501	35.2464	43.1266	39.1567	54.9738	76.8187	84.764	94.8244	119.5344
38.7475	36.657	42.7077	38.8403	40.5594	36.3948	43.5433	39.0924	41.0813	43.1358	37.0115	32.6941	58.4793	87.903	48.138	33.3775	39.2797	39.1136	30.8594	29.408	30.5399	28.4587	30.8668	33.2564	32.8174	34.0414	32.5609	51.4718	41.3492	37.3049	38.744	39.078	41.9549	44.4846	59.8306	50.6275	45.4624	37.9663	36.0109	38.725	35.5966	30.0085	26.653	39.3869	51.1907	35.8719	28.8342	29.0058	27.0952	34.0581	35.8685	55.5052	70.2752	35.2169	34.5388	33.4386	26.3815	24.2984	32.0704	37.3604	34.0679	29.0868	33.5408	37.3727	32.6515	28.9139	25.5239	32.0692	33.1803	38.6681	37.7057	30.4812	37.1864	40.8005	36.8389	33.3852	27.5812	32.548	34.5538	34.6788	34.5614	28.8915	31.2039	38.7445	40.2564	32.5022	32.5581	49.4542	40.2492	32.5968	32.5992	31.4614	29.9225	29.2212	33.5275	50.9186	87.0844	64.7468	42.4712	39.4355	41.9191	40.5565	29.7143	31.9443	38.0796	43.0987	53.5225	60.6627	46.2483	46.0849	35.3385	44.2488	43.6783	71.9598	69.8883	95.0719	171.0453	149.9179	96.0505	53.0859	32.0244	33.4665	39.2066	34.3108	31.5048	52.1991	77.6655	88.4949	102.6757	149.745
